x,y,B,is_init,is_unsafe
-1.325,-1.4,3.625625,0,0
-1.3,-1.4,3.56,0,0
-1.275,-1.4,3.4956249999999995,0,0
-1.25,-1.4,3.4325,0,0
-1.225,-1.4,3.3706250000000004,0,0
-1.2,-1.4,3.3099999999999996,0,0
-1.175,-1.4,3.2506250000000003,0,0
-1.15,-1.4,3.1925,0,0
-1.125,-1.4,3.135625,0,0
-1.1,-1.4,3.08,0,0
-1.075,-1.4,3.025625,0,0
-1.05,-1.4,2.9725,0,0
-1.025,-1.4,2.920625,0,0
-1.0,-1.4,2.87,0,0
-0.975,-1.4,2.8206249999999997,0,0
-0.95,-1.4,2.7725,0,0
-0.9249999999999999,-1.4,2.725625,0,0
-0.8999999999999999,-1.4,2.6799999999999997,0,0
-0.875,-1.4,2.635625,0,0
-0.85,-1.4,2.5925,0,0
-0.825,-1.4,2.5506249999999997,0,0
-0.7999999999999999,-1.4,2.51,0,0
-0.7749999999999999,-1.4,2.4706249999999996,0,0
-0.75,-1.4,2.4325,0,0
-0.725,-1.4,2.395625,0,0
-0.7,-1.4,2.36,0,0
-0.6749999999999999,-1.4,2.3256249999999996,0,0
-0.6499999999999999,-1.4,2.2924999999999995,0,0
-0.625,-1.4,2.260625,0,0
-0.6,-1.4,2.23,0,0
-0.575,-1.4,2.2006249999999996,0,0
-0.5499999999999999,-1.4,2.1725,0,0
-0.5249999999999999,-1.4,2.145625,0,0
-0.5,-1.4,2.12,0,0
-0.47499999999999987,-1.4,2.0956249999999996,0,0
-0.44999999999999996,-1.4,2.0725,0,0
-0.42500000000000004,-1.4,2.050625,0,0
-0.3999999999999999,-1.4,2.03,0,0
-0.375,-1.4,2.010625,0,0
-0.34999999999999987,-1.4,1.9924999999999995,0,0
-0.32499999999999996,-1.4,1.9756249999999997,0,0
-0.2999999999999998,-1.4,1.9599999999999997,0,0
-0.2749999999999999,-1.4,1.9456249999999995,0,0
-0.25,-1.4,1.9324999999999999,0,0
-0.22499999999999987,-1.4,1.9206249999999996,0,0
-0.19999999999999996,-1.4,1.9099999999999997,0,0
-0.17499999999999982,-1.4,1.9006249999999996,0,0
-0.1499999999999999,-1.4,1.8924999999999996,0,0
-0.125,-1.4,1.8856249999999997,0,0
-0.09999999999999987,-1.4,1.8799999999999997,0,0
